RestaurantId,LocationId,Hours,Stars,Category,RestaurantName
860,860,"Monday: 11:0-0:0
Tuesday: 11:0-0:0
Wednesday: 11:0-0:0
Thursday: 11:0-0:0
Friday: 11:0-1:0
Saturday: 11:0-1:0
Sunday: 11:0-0:0",2.0,"Fashion, Men's Clothing, Shopping, Shoe Stores, Sporting Goods, Sports Wear",Foot Locker
861,861,"Monday: Closed
Tuesday: 17:0-21:30
Wednesday: 17:0-21:30
Thursday: 17:0-21:30
Friday: 17:0-22:0
Saturday: 17:0-22:0
Sunday: Closed",4.5,"Food, Restaurants, French, Beer, Wine & Spirits",Petite 4
862,862,"Monday: 0:0-0:0
Tuesday: 5:0-23:0
Wednesday: 5:0-23:0
Thursday: 5:0-23:0
Friday: 8:0-18:0
Saturday: 8:0-18:0
Sunday: 8:0-20:0",4.0,"Yoga, Gyms, Sports Clubs, Active Life, Trainers, Fitness & Instruction",LA Fitness
863,863,"Monday: 8:0-17:0
Tuesday: 8:0-17:0
Wednesday: 8:0-17:0
Thursday: 8:0-17:0
Friday: 8:0-17:0
Saturday: Closed
Sunday: Closed",3.5,"Fertility, Obstetricians & Gynecologists, Doctors, Health & Medical",Idaho Center For Reproductive Medicine
864,864,"Monday: 6:0-15:0
Tuesday: 6:0-15:0
Wednesday: 6:0-15:0
Thursday: 6:0-15:0
Friday: 6:0-15:0
Saturday: Closed
Sunday: Closed",4.0,"Restaurants, Delis, Salad, Sandwiches",The Coventry Deli
865,865,"Monday: 6:30-18:0
Tuesday: 6:30-18:0
Wednesday: 6:30-18:0
Thursday: 6:30-18:0
Friday: 6:30-18:0
Saturday: 8:0-18:0
Sunday: 8:0-18:0",5.0,"Shaved Ice, Juice Bars & Smoothies, Desserts, Coffee & Tea, Food",The flagpole Nola
866,866,"Monday: 7:0-2:0
Tuesday: 7:0-2:0
Wednesday: 7:0-2:0
Thursday: 7:0-2:0
Friday: 7:0-2:0
Saturday: 7:0-2:0
Sunday: 11:0-2:0",3.5,"Food, Nightlife, Restaurants, Irish Pub, Bars, Irish, Pubs, Beer, Wine & Spirits, Event Planning & Services, Gastropubs, Caterers",Sean Thorntons Public House
867,867,"Monday: 17:0-22:0
Tuesday: 17:0-22:0
Wednesday: 17:0-22:0
Thursday: 12:0-22:0
Friday: 17:0-23:0
Saturday: 17:0-23:0
Sunday: 17:0-22:0",3.5,"Steakhouses, Restaurants, Nightlife, Seafood, Bars, American (Traditional)",Morton's The Steakhouse
868,868,"Monday: 11:0-0:0
Tuesday: 11:0-0:0
Wednesday: 11:0-0:0
Thursday: 11:0-0:0
Friday: 11:0-1:0
Saturday: 11:0-1:0
Sunday: 11:0-0:0",3.5,"Grocery, Food",McCaffrey's Supermarket
869,869,"Monday: 9:0-19:0
Tuesday: 9:0-19:0
Wednesday: 9:0-19:0
Thursday: 9:0-19:0
Friday: 9:0-19:0
Saturday: 9:0-19:0
Sunday: 9:0-18:0",4.5,"Farmers Market, Specialty Food, Food, Fruits & Veggies",Dekalb Produce
870,870,"Monday: 10:0-17:0
Tuesday: 8:30-17:30
Wednesday: 8:30-17:0
Thursday: 8:30-17:30
Friday: 8:30-17:0
Saturday: Closed
Sunday: Closed",4.5,"Flowers & Gifts, Building Supplies, Gift Shops, Local Services, Engraving, Graphic Design, Trophy Shops, Shopping, Office Equipment, Jewelry, Home Services, Professional Services",Arch Engraving
871,871,"Monday: Closed
Tuesday: 9:0-18:0
Wednesday: 9:0-18:0
Thursday: 9:0-18:0
Friday: 9:0-18:0
Saturday: 9:0-18:0
Sunday: Closed",5.0,"Event Planning & Services, Cupcakes, Desserts, Food, Caterers",Cupcake Fairies
872,872,"Monday: 10:0-18:30
Tuesday: 10:0-20:0
Wednesday: 10:0-18:0
Thursday: 10:0-20:0
Friday: 10:0-20:0
Saturday: 10:0-20:0
Sunday: 11:0-18:0",3.0,"Mattresses, Furniture Stores, Shopping, Appliances, Home Decor, Home & Garden","American Freight Furniture, Mattress, Appliance"
873,873,"Monday: Closed
Tuesday: 9:0-17:0
Wednesday: 9:0-17:0
Thursday: 9:0-17:0
Friday: 9:0-17:0
Saturday: 9:0-16:0
Sunday: Closed",5.0,"Hair Stylists, Beauty & Spas, Hair Extensions, Hair Salons",Hair By Audrey Johnson
874,874,"Monday: 4:0-22:30
Tuesday: 4:0-22:30
Wednesday: 4:0-22:30
Thursday: 4:0-22:30
Friday: 4:0-22:30
Saturday: 4:0-22:30
Sunday: 4:0-22:30",3.0,"Restaurants, Donuts, Coffee & Tea, Food",Dunkin'
875,875,"Monday: 11:0-0:0
Tuesday: 11:0-0:0
Wednesday: 11:0-0:0
Thursday: 11:0-0:0
Friday: 11:0-1:0
Saturday: 11:0-1:0
Sunday: 11:0-0:0",2.0,"Nail Salons, Beauty & Spas",Nancy Le Nails
876,876,"Monday: 11:0-0:0
Tuesday: 11:0-0:0
Wednesday: 11:0-0:0
Thursday: 11:0-0:0
Friday: 11:0-1:0
Saturday: 11:0-1:0
Sunday: 11:0-0:0",3.0,"Chinese, Restaurants",Hong Kong Chinese Restaurant
877,877,"Monday: 10:0-20:0
Tuesday: 10:0-20:0
Wednesday: 10:0-20:0
Thursday: 10:0-20:0
Friday: 10:0-21:0
Saturday: 10:0-21:0
Sunday: 12:0-18:0",4.0,"Accessories, Women's Clothing, Fashion, Shopping, Jewelry",Dress Up
878,878,"Monday: 9:30-21:30
Tuesday: 9:30-21:30
Wednesday: 9:30-21:30
Thursday: 9:30-21:30
Friday: 9:30-22:0
Saturday: 9:30-22:0
Sunday: 11:0-20:0",3.0,"Shopping, Department Stores, Fashion",HomeGoods
879,879,"Monday: 0:0-0:0
Tuesday: 0:0-0:0
Wednesday: 0:0-0:0
Thursday: 0:0-0:0
Friday: 0:0-0:0
Saturday: 0:0-0:0
Sunday: 0:0-0:0",5.0,"Real Estate Agents, Home Services, Real Estate, Real Estate Services",Jessie Sessions - Berkshire Hathaway Santa Barbara
880,880,"Monday: 11:0-0:0
Tuesday: 11:0-0:0
Wednesday: 11:0-0:0
Thursday: 11:0-0:0
Friday: 11:0-1:0
Saturday: 11:0-1:0
Sunday: 11:0-0:0",4.0,"Plumbing, Home Services","A Jackson Ecker, Inc"
881,881,"Monday: 7:0-19:0
Tuesday: 7:0-19:0
Wednesday: 7:0-19:0
Thursday: 7:0-19:0
Friday: 7:0-19:0
Saturday: 7:0-19:0
Sunday: 8:0-18:0",4.0,"Beauty & Spas, Hair Salons, Cosmetics & Beauty Supply, Hair Stylists, Hair Extensions, Shopping",Aicha African Hair Braiding
882,882,"Monday: 11:0-21:0
Tuesday: 11:0-21:0
Wednesday: 11:0-21:0
Thursday: 11:0-21:0
Friday: 11:0-22:0
Saturday: 11:0-22:0
Sunday: 11:0-21:0",3.5,"Restaurants, Cajun/Creole, Seafood, Southern",Felix's Restaurant & Oyster Bar
883,883,"Monday: 0:0-0:0
Tuesday: 8:0-19:0
Wednesday: 9:0-16:0
Thursday: 8:0-19:0
Friday: 8:0-19:0
Saturday: 8:0-18:0
Sunday: 9:0-16:0",2.5,"Gas Stations, Auto Repair, Automotive, Oil Change Stations",Jiffy Lube
884,884,"Monday: 10:0-20:0
Tuesday: 10:0-20:0
Wednesday: 10:0-20:0
Thursday: 10:0-21:0
Friday: 10:0-18:0
Saturday: 10:0-18:0
Sunday: 10:0-20:0",3.5,"Shopping, Beauty & Spas, Cosmetics & Beauty Supply, Skin Care, Hair Salons",Ulta Beauty
885,885,"Monday: 0:0-0:0
Tuesday: 10:0-18:0
Wednesday: 10:0-17:0
Thursday: 10:0-16:0
Friday: 10:0-16:0
Saturday: 10:0-17:0
Sunday: Closed",4.0,"Men's Hair Salons, Hair Salons, Barbers, Beauty & Spas",Sport Clips Haircuts of Exton
886,886,"Monday: 7:30-17:30
Tuesday: 7:30-17:30
Wednesday: 7:30-17:30
Thursday: 7:30-17:30
Friday: 7:30-17:30
Saturday: Closed
Sunday: Closed",5.0,"Auto Repair, Automotive, Auto Detailing, Motorcycle Repair",DeGrandis Automotive Center
887,887,"Monday: 7:30-17:30
Tuesday: 7:30-17:30
Wednesday: 7:30-17:30
Thursday: 7:30-17:30
Friday: 7:30-17:30
Saturday: Closed
Sunday: Closed",5.0,"Auto Repair, Automotive",Keeble's Service
888,888,"Monday: Closed
Tuesday: 10:0-19:0
Wednesday: 10:0-19:0
Thursday: 10:0-19:0
Friday: 10:0-20:0
Saturday: 9:0-17:0
Sunday: Closed",5.0,"Barbers, Beauty & Spas",Gifted Hands Barber Shop
889,889,"Monday: 10:0-16:0
Tuesday: 10:0-16:0
Wednesday: 10:0-16:0
Thursday: 10:0-16:0
Friday: 10:0-16:0
Saturday: Closed
Sunday: Closed",3.0,"Day Spas, Beauty & Spas",Esthetic Style
890,890,"Monday: Closed
Tuesday: 17:0-0:0
Wednesday: 17:0-0:0
Thursday: 17:0-0:0
Friday: 17:0-2:0
Saturday: 17:0-2:0
Sunday: Closed",3.0,"Tapas Bars, Music Venues, Restaurants, Arts & Entertainment, Wine Bars, Bars, Nightlife",The Wine Loft
891,891,"Monday: 8:0-23:0
Tuesday: 8:0-23:0
Wednesday: 8:0-23:0
Thursday: 8:0-23:0
Friday: 8:0-12:0
Saturday: 8:0-12:0
Sunday: 8:0-23:0",1.5,"Restaurants, Fast Food, Mexican",Del Taco
892,892,"Monday: 10:0-18:0
Tuesday: 10:0-21:0
Wednesday: 9:0-21:0
Thursday: 10:0-21:0
Friday: 10:0-21:0
Saturday: 10:0-21:0
Sunday: 10:0-19:0",3.0,"Women's Clothing, Shopping, Outlet Stores, Men's Clothing, Fashion",Saks OFF 5TH
893,893,"Monday: 11:0-0:0
Tuesday: 11:0-0:0
Wednesday: 11:0-0:0
Thursday: 11:0-0:0
Friday: 11:0-1:0
Saturday: 11:0-1:0
Sunday: 11:0-0:0",3.0,"Barbeque, Restaurants",King Ribs Bar-B-Q
894,894,"Monday: 14:0-21:0
Tuesday: 14:0-21:0
Wednesday: 14:0-21:0
Thursday: 14:0-21:0
Friday: 14:0-22:0
Saturday: 9:0-22:0
Sunday: 12:0-21:0",4.5,"Coffee & Tea, Bakeries, Desserts, Food, Ice Cream & Frozen Yogurt",Cocco's Gelateria
895,895,"Monday: Closed
Tuesday: 10:0-17:0
Wednesday: 10:0-17:0
Thursday: 10:0-17:0
Friday: 10:0-17:0
Saturday: 8:0-17:0
Sunday: 11:0-15:0",4.5,"Event Photography, Photographers, Session Photography, Event Planning & Services, Professional Services",Ann Bradford PhotoDesign
896,896,"Monday: Closed
Tuesday: Closed
Wednesday: Closed
Thursday: 12:0-17:0
Friday: 12:0-17:0
Saturday: 12:0-17:0
Sunday: 13:0-16:0",4.0,"Home & Garden, Shopping, Furniture Stores, Antiques, Home Decor",More Than Old
897,897,"Monday: 10:0-16:0
Tuesday: 10:0-16:0
Wednesday: 10:0-16:0
Thursday: 10:0-16:0
Friday: 10:0-16:0
Saturday: 10:0-15:0
Sunday: Closed",5.0,"Pawn Shops, Shopping, Antiques, Jewelry, Gold Buyers, Watches",Legacy Coins
898,898,"Monday: 8:0-21:0
Tuesday: 8:0-21:0
Wednesday: 8:0-21:0
Thursday: 8:0-21:0
Friday: 8:0-21:0
Saturday: 8:0-21:0
Sunday: 9:0-18:0",2.5,"Fashion, Outdoor Furniture Stores, Building Supplies, Appliances & Repair, Appliances, Shopping, Home Services, Home & Garden, Hardware Stores, Department Stores, Outlet Stores, Local Services",Sears Appliance and Hardware Store
899,899,"Monday: 11:0-22:0
Tuesday: 11:0-22:0
Wednesday: 11:0-22:0
Thursday: 11:0-22:0
Friday: 11:0-22:0
Saturday: 16:0-22:0
Sunday: 12:0-22:0",3.0,"Buffets, Restaurants, Chinese",Szechuan Paramount Restaurant
900,900,"Monday: 7:30-21:0
Tuesday: 7:30-21:0
Wednesday: 7:30-21:0
Thursday: 7:30-21:0
Friday: 7:30-21:0
Saturday: 7:30-21:0
Sunday: 9:0-20:0",4.0,"Auto Parts & Supplies, Automotive",Advance Auto Parts
901,901,"Monday: 9:0-19:0
Tuesday: 9:0-19:0
Wednesday: 9:0-19:0
Thursday: 9:0-19:0
Friday: 9:0-19:0
Saturday: 9:0-17:0
Sunday: Closed",4.0,"Hair Salons, Makeup Artists, Beauty & Spas, Bridal, Health & Medical, Medical Spas, Skin Care, Shopping, Day Spas",ReJuv Medspa
902,902,"Monday: Closed
Tuesday: 11:0-21:0
Wednesday: 11:0-21:0
Thursday: 11:0-21:0
Friday: 11:0-22:0
Saturday: 11:0-22:0
Sunday: 12:0-21:0",4.0,"Chinese, Restaurants, Seafood, Noodles",China Wok
903,903,"Monday: Closed
Tuesday: 11:0-21:0
Wednesday: 11:0-21:0
Thursday: 11:0-21:0
Friday: 11:0-21:0
Saturday: 11:0-21:0
Sunday: 11:0-21:0",4.0,"Pizza, Seafood, Restaurants, Mexican, Italian, Burgers, Salad, Greek, Sandwiches",Double Decker Pizza - Media
904,904,"Monday: 0:0-0:0
Tuesday: 0:0-0:0
Wednesday: 0:0-0:0
Thursday: 0:0-0:0
Friday: 0:0-0:0
Saturday: 0:0-0:0
Sunday: 0:0-0:0",5.0,"Laundromat, Local Services, Laundry Services",4J Laundromat
905,905,"Monday: 0:0-0:0
Tuesday: 9:0-17:0
Wednesday: 9:0-17:0
Thursday: 9:0-17:0
Friday: 9:0-17:0
Saturday: Closed
Sunday: Closed",1.5,"Apartments, Shopping Centers, Property Management, Local Services, Commercial Real Estate, Real Estate, Home Services, Shopping",The Galman Group
906,906,"Monday: 9:0-18:0
Tuesday: 9:0-18:0
Wednesday: 9:0-18:0
Thursday: 9:0-18:0
Friday: 9:0-18:0
Saturday: 9:0-18:0
Sunday: 12:0-17:0",2.0,"Electronics, Jewelry, Shopping, Pawn Shops",SuperPawn
907,907,"Monday: 11:0-0:0
Tuesday: 11:0-0:0
Wednesday: 11:0-0:0
Thursday: 11:0-0:0
Friday: 11:0-1:0
Saturday: 11:0-1:0
Sunday: 11:0-0:0",3.0,"Restaurants, American (Traditional), Bars, Nightlife, Pubs, Sandwiches",Brew House Pub & Grill
908,908,"Monday: 10:0-18:0
Tuesday: 10:0-18:0
Wednesday: 10:0-18:0
Thursday: 10:0-18:0
Friday: 10:0-18:0
Saturday: 11:0-15:0
Sunday: Closed",3.5,"Animal Shelters, Pet Adoption, Pets",Williamson County Animal Center
909,909,"Monday: 17:0-22:0
Tuesday: 17:0-22:0
Wednesday: 17:0-22:0
Thursday: 17:0-22:0
Friday: 17:0-22:0
Saturday: 17:0-22:0
Sunday: Closed",4.0,"Vegan, Pakistani, Indian, Vegetarian, Restaurants",Taj Mahal Homestyle Indian & Pakistani Cuisine
910,910,"Monday: 7:0-14:0
Tuesday: 7:0-14:0
Wednesday: 7:0-14:0
Thursday: 7:0-14:0
Friday: 7:0-14:0
Saturday: 7:0-14:0
Sunday: 7:0-14:0",4.0,"American (Traditional), Restaurants, Breakfast & Brunch, Cafes, Bars, Nightlife, Cocktail Bars",Another Broken Egg Cafe
911,911,"Monday: 9:0-21:0
Tuesday: 9:0-21:0
Wednesday: 9:0-21:0
Thursday: 9:0-21:0
Friday: 9:0-22:0
Saturday: 9:0-22:0
Sunday: 11:0-18:0",3.0,"Beer, Wine & Spirits, Food",Family Beverage
912,912,"Monday: 11:0-0:0
Tuesday: 11:0-0:0
Wednesday: 11:0-0:0
Thursday: 11:0-0:0
Friday: 11:0-1:0
Saturday: 11:0-1:0
Sunday: 11:0-0:0",1.0,"Gutter Services, Landscape Architects, Home Services, Landscaping",Core Property Services
913,913,"Monday: Closed
Tuesday: 11:0-22:0
Wednesday: 11:0-22:0
Thursday: 11:0-22:0
Friday: 11:0-22:0
Saturday: 8:30-22:0
Sunday: 8:30-19:0",3.5,"Restaurants, Caribbean",The Humming Bird Jerk house
914,914,"Monday: 11:0-0:0
Tuesday: 11:0-0:0
Wednesday: 11:0-0:0
Thursday: 11:0-0:0
Friday: 11:0-1:0
Saturday: 11:0-1:0
Sunday: 11:0-0:0",4.5,"Parks, Active Life",Los Padres National Forest
915,915,"Monday: 9:30-16:30
Tuesday: 9:30-16:30
Wednesday: 14:0-16:30
Thursday: 9:30-16:30
Friday: 9:30-14:0
Saturday: 9:0-14:0
Sunday: Closed",4.0,"Veterinarians, Pets",Caring Hands Veterinary Clinic
916,916,"Monday: 11:0-21:0
Tuesday: 11:0-21:0
Wednesday: 11:0-21:0
Thursday: 11:0-22:0
Friday: 11:0-22:0
Saturday: 11:0-22:0
Sunday: 11:0-21:0",3.5,"Burgers, Desserts, Restaurants, Food, Salad",Burger Up - Franklin
917,917,"Monday: 7:0-16:0
Tuesday: 7:0-16:0
Wednesday: 7:0-16:0
Thursday: 7:0-16:0
Friday: 7:0-16:0
Saturday: Closed
Sunday: Closed",2.0,"Restaurants, Mexican, Fast Food, Tex-Mex",Taco Del Mar
918,918,"Monday: 10:0-19:0
Tuesday: 10:0-19:0
Wednesday: 10:0-19:0
Thursday: 10:0-19:0
Friday: 10:0-19:0
Saturday: 10:0-19:0
Sunday: 10:0-19:0",5.0,"Event Planning & Services, Bed & Breakfast, Hotels, Hotels & Travel",Fleur-de-Lys Mansion
919,919,"Monday: 8:0-20:0
Tuesday: 8:0-20:0
Wednesday: 8:0-20:0
Thursday: 8:0-20:0
Friday: 8:0-21:0
Saturday: 8:0-21:0
Sunday: 9:0-18:0",3.0,"Tobacco Shops, Vape Shops, Shopping",Freedom Smoke USA
920,920,"Monday: 6:30-17:30
Tuesday: 6:30-17:30
Wednesday: 6:30-17:30
Thursday: 6:30-17:30
Friday: 6:30-17:30
Saturday: 8:0-14:0
Sunday: Closed",4.0,"Home Decor, Paint Stores, Home & Garden, Shopping",Reineke Decorating Center
921,921,"Monday: 11:0-22:0
Tuesday: Closed
Wednesday: 11:0-22:0
Thursday: 11:0-22:0
Friday: 11:0-22:30
Saturday: 11:0-22:30
Sunday: 11:0-22:0",4.5,"Breweries, American (New), Restaurants, Burgers, American (Traditional), Gastropubs, Brewpubs, Food, Fish & Chips",Stokehold Restaurant
922,922,"Monday: 0:0-0:0
Tuesday: 10:0-20:0
Wednesday: 10:0-20:0
Thursday: 10:0-20:0
Friday: 10:0-22:0
Saturday: 10:0-22:0
Sunday: 10:0-20:0",3.5,"Restaurants, Gluten-Free, Pizza, Vegan, Fast Food",Pieology Pizzeria
923,923,"Monday: 0:0-0:0
Tuesday: 12:0-21:0
Wednesday: 11:30-20:30
Thursday: 11:30-20:30
Friday: 11:30-20:30
Saturday: 11:30-20:30
Sunday: 11:30-20:30",4.5,"Trinidadian, Caribbean, Restaurants, Seafood",Flambo Caribbean Restaurant
924,924,"Monday: 9:0-18:0
Tuesday: 9:0-18:0
Wednesday: 9:0-18:0
Thursday: 9:0-18:0
Friday: 9:0-18:0
Saturday: 9:0-15:0
Sunday: Closed",4.5,"Barbers, Beauty & Spas",Stefanec's South Barber Shop
925,925,"Monday: 11:0-19:30
Tuesday: 11:0-19:30
Wednesday: 11:0-19:30
Thursday: 11:0-19:30
Friday: 11:0-19:30
Saturday: 11:0-19:30
Sunday: 11:0-19:30",4.5,"Sandwiches, Restaurants, Barbeque, Food Trucks, Food",Whaley's Blazin BBQ
926,926,"Monday: 10:30-17:0
Tuesday: 10:30-17:0
Wednesday: Closed
Thursday: 10:30-17:0
Friday: 10:30-17:0
Saturday: 10:0-17:0
Sunday: 11:0-16:0",5.0,"Food, Candy Stores, Specialty Food",Purple Penguin Candy Emporium
927,927,"Monday: 8:0-17:0
Tuesday: 8:0-17:0
Wednesday: 8:0-17:0
Thursday: 8:0-17:0
Friday: 8:0-17:0
Saturday: 8:0-12:0
Sunday: Closed",5.0,"Smog Check Stations, Wheel & Rim Repair, Auto Repair, Auto Parts & Supplies, Tires, Automotive, Oil Change Stations, Body Shops",Rapco Automotive Centers
928,928,"Monday: 7:0-11:0
Tuesday: 7:0-19:0
Wednesday: 7:0-19:0
Thursday: 7:0-19:0
Friday: 7:0-11:0
Saturday: 7:0-19:0
Sunday: 7:0-19:0",5.0,"Dog Walkers, Pet Services, Health & Medical, Reiki, Pet Sitting, Pets",Debbie's Pet Sitting
929,929,"Monday: 11:0-22:0
Tuesday: 11:0-22:0
Wednesday: 11:0-22:0
Thursday: 11:0-22:0
Friday: 11:0-23:0
Saturday: 12:0-23:0
Sunday: 12:0-22:0",3.0,"Japanese, Restaurants",Akira
930,930,"Monday: 8:0-22:0
Tuesday: 8:0-22:0
Wednesday: 8:0-22:0
Thursday: 8:0-22:0
Friday: 8:0-22:0
Saturday: 8:0-22:0
Sunday: 8:0-22:0",3.0,"Food, Grocery, Beer, Wine & Spirits, Discount Store, Shopping",Save A Lot
931,931,"Monday: 11:0-20:0
Tuesday: 11:0-20:0
Wednesday: 11:0-20:0
Thursday: 11:0-20:0
Friday: 11:0-21:0
Saturday: 11:0-21:0
Sunday: Closed",4.0,"Pizza, Italian, Sandwiches, Restaurants",Painturo's
932,932,"Monday: 0:0-0:0
Tuesday: 0:0-0:0
Wednesday: 0:0-0:0
Thursday: 0:0-0:0
Friday: 0:0-0:0
Saturday: 0:0-0:0
Sunday: 0:0-0:0",3.0,"Hotels, Hotels & Travel, Event Planning & Services",Comfort Inn Marrero - New Orleans West
933,933,"Monday: 8:0-17:0
Tuesday: 8:0-17:0
Wednesday: 8:0-17:0
Thursday: Closed
Friday: 9:0-17:0
Saturday: 8:0-13:0
Sunday: Closed",3.5,"Teeth Whitening, General Dentistry, Health & Medical, Dentists, Beauty & Spas, Cosmetic Dentists, Oral Surgeons, Pediatric Dentists",Boise Towne Square Dental
934,934,"Monday: 11:0-17:0
Tuesday: 11:0-17:0
Wednesday: 11:0-18:0
Thursday: 11:0-19:0
Friday: 11:0-18:0
Saturday: 10:0-17:0
Sunday: 12:0-16:0",4.0,"Shopping, Shoe Stores, Fashion, Accessories, Women's Clothing",Secrets
935,935,"Monday: 10:30-21:0
Tuesday: 10:30-21:0
Wednesday: 10:30-21:0
Thursday: 10:30-21:0
Friday: 10:30-22:0
Saturday: 10:30-22:0
Sunday: 10:30-21:0",3.5,"Comfort Food, Restaurants, Italian, Asian Fusion, Food, American (New), Noodles, Pasta Shops, Salad, Fast Food, Specialty Food",Noodles & Company
936,936,"Monday: 11:0-0:0
Tuesday: 11:0-0:0
Wednesday: 11:0-0:0
Thursday: 11:0-0:0
Friday: 11:0-1:0
Saturday: 11:0-1:0
Sunday: 11:0-0:0",4.5,"Shopping, Local Flavor, Souvenir Shops",Tabasco Country Store
937,937,"Monday: 11:0-0:0
Tuesday: 11:0-0:0
Wednesday: 11:0-0:0
Thursday: 11:0-0:0
Friday: 11:0-1:0
Saturday: 11:0-1:0
Sunday: 11:0-0:0",4.0,"Active Life, Golf",Douglass Golf Course
938,938,"Monday: 8:0-17:0
Tuesday: 8:0-17:0
Wednesday: 8:0-17:0
Thursday: 8:0-17:0
Friday: 8:0-17:0
Saturday: Closed
Sunday: Closed",4.5,"Auto Repair, Automotive",Dale's Auto Care
939,939,"Monday: 11:0-22:0
Tuesday: 11:0-22:0
Wednesday: 11:0-22:0
Thursday: 11:0-0:0
Friday: 12:0-21:0
Saturday: 10:0-0:0
Sunday: 10:0-22:0",3.5,"Automotive, Restaurants, Sandwiches, Bars, Nightlife, Pubs, American (Traditional), Burgers, Beer Bar, Sports Bars, Breakfast & Brunch",M.L.Rose Craft Beer & Burgers - Melrose
940,940,"Monday: 4:0-21:30
Tuesday: 4:0-21:30
Wednesday: 4:0-21:30
Thursday: 4:0-21:30
Friday: 4:0-21:30
Saturday: 4:0-21:30
Sunday: 4:0-21:30",3.5,"Donuts, Food, Coffee & Tea, Restaurants",Dunkin'
941,941,"Monday: 0:0-0:0
Tuesday: 0:0-0:0
Wednesday: 0:0-0:0
Thursday: 0:0-0:0
Friday: 0:0-0:0
Saturday: 0:0-0:0
Sunday: 0:0-0:0",3.5,"Delis, Gas Stations, Food, Convenience Stores, Restaurants, Automotive, Coffee & Tea, Sandwiches",Wawa
942,942,"Monday: 8:0-17:0
Tuesday: 8:0-17:0
Wednesday: 8:0-17:0
Thursday: 8:0-17:0
Friday: 8:0-17:0
Saturday: 8:0-17:0
Sunday: 8:0-17:0",4.0,"Local Services, Thrift Stores, Donation Center, Shopping, Used, Vintage & Consignment, Fashion, Community Service/Non-Profit",The Salvation Army Family Store & Donation Center
943,943,"Monday: 11:0-0:0
Tuesday: 11:0-0:0
Wednesday: 11:0-0:0
Thursday: 11:0-0:0
Friday: 11:0-1:0
Saturday: 11:0-1:0
Sunday: 11:0-0:0",5.0,"Ranches, Arts & Entertainment, Farms",Golden Spirit Alpaca Ranch
944,944,"Monday: 5:0-23:0
Tuesday: 5:0-23:0
Wednesday: 5:0-23:0
Thursday: 5:0-23:0
Friday: 5:0-23:0
Saturday: 7:0-20:0
Sunday: 8:0-18:0",2.0,"Fitness & Instruction, Health & Medical, Weight Loss Centers, Active Life, Gyms, Trainers",Future Fitness
945,945,"Monday: 8:0-16:30
Tuesday: 7:30-16:0
Wednesday: 7:30-16:0
Thursday: 7:30-16:0
Friday: Closed
Saturday: Closed
Sunday: Closed",3.0,"Health & Medical, Pediatric Dentists, Dentists, General Dentistry, Orthodontists",Chester County Dentistry for Children - Exton/Lionville
946,946,"Monday: 8:0-17:0
Tuesday: 7:0-19:0
Wednesday: 8:0-17:0
Thursday: 7:0-17:0
Friday: 7:0-16:0
Saturday: 8:0-12:0
Sunday: Closed",2.0,"Health & Medical, General Dentistry, Cosmetic Dentists, Oral Surgeons, Dentists",Spanish Trail Dental Group
947,947,"Monday: 0:0-0:0
Tuesday: 11:30-17:0
Wednesday: 11:30-22:0
Thursday: 11:30-20:0
Friday: 11:30-0:0
Saturday: 11:30-0:0
Sunday: 11:30-22:0",4.0,"Beer, Wine & Spirits, Pubs, Arts & Entertainment, Kombucha, Nightlife, Wineries, Food, Bars, Beer Bar",Lama Dog Tap Room
948,948,"Monday: 7:30-18:0
Tuesday: 7:30-18:0
Wednesday: 7:30-18:0
Thursday: 7:30-18:0
Friday: 7:30-18:0
Saturday: 8:0-14:0
Sunday: Closed",2.5,"Auto Detailing, Automotive, Auto Repair, Auto Parts & Supplies",Volkswagen Of North Nashville
949,949,"Monday: 0:0-0:0
Tuesday: 11:0-22:0
Wednesday: 11:0-22:0
Thursday: 11:0-22:0
Friday: 11:0-16:0
Saturday: 11:0-22:0
Sunday: 11:0-19:0",4.0,"Burgers, Restaurants, Fast Food",Five Guys
950,950,"Monday: 11:0-0:0
Tuesday: 11:0-0:0
Wednesday: 11:0-0:0
Thursday: 11:0-0:0
Friday: 11:0-1:0
Saturday: 11:0-1:0
Sunday: 11:0-0:0",3.5,"Fast Food, Delis, Restaurants, Sandwiches",Quiznos
951,951,"Monday: 9:0-20:0
Tuesday: 9:0-20:0
Wednesday: 9:0-20:0
Thursday: 9:0-20:0
Friday: 9:0-20:0
Saturday: 9:0-20:0
Sunday: 9:0-18:0",4.0,"Flowers & Gifts, Specialty Food, Home Decor, Shopping, Home & Garden, Food, Grocery, International Grocery, Gift Shops",G & L Import Export
952,952,"Monday: 6:0-22:0
Tuesday: 6:0-22:0
Wednesday: 6:0-22:0
Thursday: 6:0-22:0
Friday: 6:0-22:0
Saturday: 7:0-22:0
Sunday: 7:0-22:0",2.5,"Sandwiches, Vegetarian, Pizza, Food, Coffee & Tea, Delis, Restaurants, American (New)",Cosi
953,953,"Monday: 0:0-0:0
Tuesday: 0:0-0:0
Wednesday: 0:0-0:0
Thursday: 0:0-0:0
Friday: 0:0-0:0
Saturday: 0:0-0:0
Sunday: 0:0-0:0",2.0,"Couriers & Delivery Services, Professional Services, Local Services, Taxidermy",Sonic Transportation & Logistics
